weekdate,simple_countries,cumulative_prob
2020-08-23,unitedkingdom,0.998753117206983
2020-08-23,uruguay,0.997506234413965
2020-08-23,us,0.996259351620948
2020-08-23,yemen,0.983167082294264
2020-08-30,afghanistan,0.961970074812968
2020-08-30,albania,0.99501246882793
2020-08-30,algeria,0.989401496259352
2020-08-30,andorra,1
2020-08-30,argentina,0.975062344139651
2020-08-30,armenia,0.973192019950125
2020-08-30,australia,1
2020-08-30,austria,1
2020-08-30,azerbaijan,0.981920199501247
2020-08-30,bangladesh,0.974438902743142
2020-08-30,belarus,0.99002493765586
2020-08-30,belgium,1
2020-08-30,bolivia,0.942643391521197
2020-08-30,bosniaandherzegovina,1
2020-08-30,brazil,0.972568578553616
2020-08-30,bulgaria,1
2020-08-30,burkinafaso,1
2020-08-30,cameroon,0.981920199501247
2020-08-30,canada,0.998129675810474
2020-08-30,chad,0.998753117206983
2020-08-30,chile,0.975685785536159
2020-08-30,china,1
2020-08-30,colombia,0.971945137157107
2020-08-30,cotedivoire,0.993765586034913
2020-08-30,croatia,1
2020-08-30,cuba,1
2020-08-30,czechia,1
2020-08-30,democraticcongo,0.963216957605985
2020-08-30,denmark,1
2020-08-30,dominicanrepublic,0.990648379052369
2020-08-30,ecuador,1
2020-08-30,egypt,0.973815461346634
2020-08-30,elsalvador,0.976932668329177
2020-08-30,estonia,1
2020-08-30,finland,1
2020-08-30,france,1
2020-08-30,germany,1
2020-08-30,ghana,0.992518703241895
2020-08-30,greece,1
2020-08-30,guatemala,0.956982543640898
2020-08-30,guinea,1
2020-08-30,haiti,0.896508728179551
2020-08-30,honduras,0.956982543640898
2020-08-30,hungary,1
2020-08-30,india,0.970074812967581
2020-08-30,indonesia,0.99002493765586
2020-08-30,iran,0.998129675810474
2020-08-30,iraq,0.956982543640898
2020-08-30,ireland,1
2020-08-30,israel,1
2020-08-30,italy,1
2020-08-30,japan,1
2020-08-30,kazakhstan,0.987531172069825
2020-08-30,kenya,0.955112219451372
2020-08-30,kosovo,0.999376558603491
2020-08-30,kuwait,0.999376558603491
2020-08-30,latvia,1
2020-08-30,lebanon,0.99501246882793
2020-08-30,liberia,0.99763339070568
2020-08-30,lithuania,1
2020-08-30,luxembourg,1
2020-08-30,malaysia,0.997506234413965
2020-08-30,mali,0.986907730673317
2020-08-30,mexico,0.971945137157107
2020-08-30,moldova,0.99501246882793
2020-08-30,morocco,1
2020-08-30,netherlands,1
2020-08-30,newzealand,1
2020-08-30,nicaragua,0.983790523690773
2020-08-30,niger,1
2020-08-30,nigeria,0.977556109725686
2020-08-30,northmacedonia,1
2020-08-30,norway,1
2020-08-30,oman,0.979426433915212
2020-08-30,pakistan,0.987531172069825
2020-08-30,panama,0.988154613466334
2020-08-30,peru,0.976932668329177
2020-08-30,philippines,0.986907730673317
2020-08-30,poland,0.992518703241895
2020-08-30,portugal,1
2020-08-30,qatar,0.992518703241895
2020-08-30,romania,0.998129675810474
2020-08-30,russia,0.988778054862843
2020-08-30,sanmarino,1
2020-08-30,saudiarabia,0.997506234413965
2020-08-30,senegal,0.994389027431421
2020-08-30,serbia,0.999376558603491
2020-08-30,sierraleone,0.959476309226933
2020-08-30,singapore,0.998129675810474
2020-08-30,slovakia,1
2020-08-30,slovenia,1
2020-08-30,somalia,0.998753117206983
2020-08-30,southafrica,0.953865336658354
2020-08-30,southkorea,1
2020-08-30,spain,1
2020-08-30,sudan,0.957605985037407
2020-08-30,sweden,0.99501246882793
2020-08-30,switzerland,1
2020-08-30,tajikistan,0.991271820448878
2020-08-30,tanzania,1
2020-08-30,thailand,1
2020-08-30,tunisia,1
2020-08-30,turkey,1
2020-08-30,ukraine,0.99501246882793
2020-08-30,unitedarabemirates,0.993142144638404
2020-08-30,unitedkingdom,0.998753117206983
2020-08-30,uruguay,0.998753117206983
2020-08-30,us,0.996259351620948
2020-08-30,yemen,0.988778054862843
2020-09-06,afghanistan,0.972568578553616
2020-09-06,albania,0.996259351620948
2020-09-06,algeria,0.991271820448878
2020-09-06,andorra,1
2020-09-06,argentina,0.981920199501247
2020-09-06,armenia,0.978802992518703
2020-09-06,australia,1
2020-09-06,austria,1
2020-09-06,azerbaijan,0.983167082294264
2020-09-06,bangladesh,0.980049875311721
2020-09-06,belarus,0.991895261845386
2020-09-06,belgium,1
2020-09-06,bolivia,0.954488778054863
2020-09-06,bosniaandherzegovina,1
2020-09-06,brazil,0.977556109725686
2020-09-06,bulgaria,1
2020-09-06,burkinafaso,1
2020-09-06,cameroon,0.986284289276808
2020-09-06,canada,0.998129675810474
2020-09-06,chad,0.998753117206983
2020-09-06,chile,0.983790523690773
2020-09-06,china,1
2020-09-06,colombia,0.978179551122195
2020-09-06,cotedivoire,0.996259351620948
2020-09-06,croatia,1
2020-09-06,cuba,1
2020-09-06,czechia,1
2020-09-06,democraticcongo,0.971945137157107
2020-09-06,denmark,1
2020-09-06,dominicanrepublic,0.996259351620948
2020-09-06,ecuador,1
2020-09-06,egypt,0.982543640897756
2020-09-06,elsalvador,0.981920199501247
2020-09-06,estonia,1
2020-09-06,finland,1
2020-09-06,france,1
2020-09-06,germany,1
2020-09-06,ghana,0.993142144638404
2020-09-06,greece,1
2020-09-06,guatemala,0.970074812967581
2020-09-06,guinea,1
2020-09-06,haiti,0.918952618453865
2020-09-06,honduras,0.968204488778055
2020-09-06,hungary,1
2020-09-06,india,0.977556109725686
2020-09-06,indonesia,0.992518703241895
2020-09-06,iran,0.999376558603491
2020-09-06,iraq,0.968827930174564
2020-09-06,ireland,1
2020-09-06,israel,1
2020-09-06,italy,1
2020-09-06,japan,1
2020-09-06,kazakhstan,0.991271820448878
2020-09-06,kenya,0.965087281795511
2020-09-06,kosovo,0.999376558603491
2020-09-06,kuwait,0.999376558603491
2020-09-06,latvia,1
2020-09-06,lebanon,0.996259351620948
2020-09-06,liberia,0.998063683304647
2020-09-06,lithuania,1
2020-09-06,luxembourg,1
2020-09-06,malaysia,0.998129675810474
2020-09-06,mali,0.99002493765586
2020-09-06,mexico,0.978802992518703
2020-09-06,moldova,0.996259351620948
2020-09-06,morocco,1
2020-09-06,netherlands,1
2020-09-06,newzealand,1
2020-09-06,nicaragua,0.992518703241895
2020-09-06,niger,1
2020-09-06,nigeria,0.983167082294264
2020-09-06,northmacedonia,1
2020-09-06,norway,1
2020-09-06,oman,0.985660847880299
2020-09-06,pakistan,0.991895261845386
2020-09-06,panama,0.993142144638404
2020-09-06,peru,0.983790523690773
2020-09-06,philippines,0.988154613466334
2020-09-06,poland,0.993765586034913
2020-09-06,portugal,1
2020-09-06,qatar,0.994181213632585
2020-09-06,romania,0.998129675810474
2020-09-06,russia,0.991271820448878
2020-09-06,sanmarino,1
2020-09-06,saudiarabia,0.998129675810474
2020-09-06,senegal,0.99501246882793
2020-09-06,serbia,0.999376558603491
2020-09-06,sierraleone,0.970074812967581
2020-09-06,singapore,0.998129675810474
2020-09-06,slovakia,1
2020-09-06,slovenia,1
2020-09-06,somalia,0.998753117206983
2020-09-06,southafrica,0.968827930174564
2020-09-06,southkorea,1
2020-09-06,spain,1
2020-09-06,sudan,0.969451371571072
2020-09-06,sweden,0.995635910224439
2020-09-06,switzerland,1
2020-09-06,tajikistan,0.993765586034913
2020-09-06,tanzania,1
2020-09-06,thailand,1
2020-09-06,tunisia,1
2020-09-06,turkey,1
2020-09-06,ukraine,0.995635910224439
2020-09-06,unitedarabemirates,0.99501246882793
2020-09-06,unitedkingdom,0.998753117206983
2020-09-06,uruguay,0.998753117206983
2020-09-06,us,0.997506234413965
2020-09-06,yemen,0.993142144638404
2020-09-13,afghanistan,0.979426433915212
2020-09-13,albania,0.997506234413965
2020-09-13,algeria,0.994389027431421
2020-09-13,andorra,1
2020-09-13,argentina,0.985660847880299
2020-09-13,armenia,0.986284289276808
2020-09-13,australia,1
2020-09-13,austria,1
2020-09-13,azerbaijan,0.988154613466334
2020-09-13,bangladesh,0.983790523690773
2020-09-13,belarus,0.993142144638404
2020-09-13,belgium,1
2020-09-13,bolivia,0.96571072319202
2020-09-13,bosniaandherzegovina,1
2020-09-13,brazil,0.980673316708229
2020-09-13,bulgaria,1
2020-09-13,burkinafaso,1
2020-09-13,cameroon,0.991271820448878
2020-09-13,canada,0.998129675810474
2020-09-13,chad,0.999376558603491
2020-09-13,chile,0.988778054862843
2020-09-13,china,1
2020-09-13,colombia,0.985037406483791
2020-09-13,cotedivoire,0.996259351620948
2020-09-13,croatia,1
2020-09-13,cuba,1
2020-09-13,czechia,1
2020-09-13,democraticcongo,0.980673316708229
2020-09-13,denmark,1
2020-09-13,dominicanrepublic,0.997506234413965
2020-09-13,ecuador,1
2020-09-13,egypt,0.986907730673317
2020-09-13,elsalvador,0.986907730673317
2020-09-13,estonia,1
2020-09-13,finland,1
2020-09-13,france,1
2020-09-13,germany,1
2020-09-13,ghana,0.994389027431421
2020-09-13,greece,1
2020-09-13,guatemala,0.976309226932668
2020-09-13,guinea,1
2020-09-13,haiti,0.945137157107232
2020-09-13,honduras,0.976309226932668
2020-09-13,hungary,1
2020-09-13,india,0.981296758104738
2020-09-13,indonesia,0.993765586034913
2020-09-13,iran,0.999376558603491
2020-09-13,iraq,0.975685785536159
2020-09-13,ireland,1
2020-09-13,israel,1
2020-09-13,italy,1
2020-09-13,japan,1
2020-09-13,kazakhstan,0.992518703241895
2020-09-13,kenya,0.974438902743142
2020-09-13,kosovo,0.999376558603491
2020-09-13,kuwait,0.999376558603491
2020-09-13,latvia,1
2020-09-13,lebanon,0.996882793017456
2020-09-13,liberia,0.998709122203098
2020-09-13,lithuania,1
2020-09-13,luxembourg,1
2020-09-13,malaysia,0.998753117206983
2020-09-13,mali,0.993142144638404
2020-09-13,mexico,0.984413965087282
2020-09-13,moldova,0.996882793017456
2020-09-13,morocco,1
2020-09-13,netherlands,1
2020-09-13,newzealand,1
2020-09-13,nicaragua,0.994389027431421
2020-09-13,niger,1
2020-09-13,nigeria,0.987531172069825
2020-09-13,northmacedonia,1
2020-09-13,norway,1
2020-09-13,oman,0.990648379052369
2020-09-13,pakistan,0.993765586034913
2020-09-13,panama,0.996259351620948
2020-09-13,peru,0.985660847880299
2020-09-13,philippines,0.992518703241895
2020-09-13,poland,0.995635910224439
2020-09-13,portugal,1
2020-09-13,qatar,0.994181213632585
2020-09-13,romania,0.998753117206983
2020-09-13,russia,0.992518703241895
2020-09-13,sanmarino,1
2020-09-13,saudiarabia,0.999376558603491
2020-09-13,senegal,0.99501246882793
2020-09-13,serbia,1
2020-09-13,sierraleone,0.976309226932668
2020-09-13,singapore,0.998753117206983
2020-09-13,slovakia,1
2020-09-13,slovenia,1
2020-09-13,somalia,0.999376558603491
2020-09-13,southafrica,0.974438902743142
2020-09-13,southkorea,1
2020-09-13,spain,1
2020-09-13,sudan,0.976309226932668
2020-09-13,sweden,0.997506234413965
2020-09-13,switzerland,1
2020-09-13,tajikistan,0.994389027431421
2020-09-13,tanzania,1
2020-09-13,thailand,1
2020-09-13,tunisia,1
2020-09-13,turkey,1
2020-09-13,ukraine,0.998129675810474
2020-09-13,unitedarabemirates,0.99501246882793
2020-09-13,unitedkingdom,0.998753117206983
2020-09-13,uruguay,0.998753117206983
2020-09-13,us,0.999376558603491
2020-09-13,yemen,0.995635910224439
2020-09-20,afghanistan,0.985037406483791
2020-09-20,albania,0.998753117206983
2020-09-20,algeria,0.997506234413965
2020-09-20,andorra,1
2020-09-20,argentina,0.988154613466334
2020-09-20,armenia,0.991271820448878
2020-09-20,australia,1
2020-09-20,austria,1
2020-09-20,azerbaijan,0.990648379052369
2020-09-20,bangladesh,0.988154613466334
2020-09-20,belarus,0.994389027431421
2020-09-20,belgium,1
2020-09-20,bolivia,0.976932668329177
2020-09-20,bosniaandherzegovina,1
2020-09-20,brazil,0.986284289276808
2020-09-20,bulgaria,1
2020-09-20,burkinafaso,1
2020-09-20,cameroon,0.992518703241895
2020-09-20,canada,0.998129675810474
2020-09-20,chad,0.999376558603491
2020-09-20,chile,0.992518703241895
2020-09-20,china,1
2020-09-20,colombia,0.988154613466334
2020-09-20,cotedivoire,0.998129675810474
2020-09-20,croatia,1
2020-09-20,cuba,1
2020-09-20,czechia,1
2020-09-20,democraticcongo,0.986284289276808
2020-09-20,denmark,1
2020-09-20,dominicanrepublic,0.998753117206982
2020-09-20,ecuador,1
2020-09-20,egypt,0.990648379052369
2020-09-20,elsalvador,0.991271820448878
2020-09-20,estonia,1
2020-09-20,finland,1
2020-09-20,france,1
2020-09-20,germany,1
2020-09-20,ghana,0.997506234413965
2020-09-20,greece,1
2020-09-20,guatemala,0.984413965087282
2020-09-20,guinea,1
2020-09-20,haiti,0.961346633416459
2020-09-20,honduras,0.982543640897756
2020-09-20,hungary,1
2020-09-20,india,0.986284289276808
2020-09-20,indonesia,0.993765586034913
2020-09-20,iran,1
2020-09-20,iraq,0.982543640897756
2020-09-20,ireland,1
2020-09-20,israel,1
2020-09-20,italy,1
2020-09-20,japan,1
2020-09-20,kazakhstan,0.99501246882793
2020-09-20,kenya,0.984413965087282
2020-09-20,kosovo,0.999376558603491
2020-09-20,kuwait,1
2020-09-20,latvia,1
2020-09-20,lebanon,0.998753117206983
2020-09-20,liberia,0.999139414802065
2020-09-20,lithuania,1
2020-09-20,luxembourg,1
2020-09-20,malaysia,0.998753117206983
2020-09-20,mali,0.993765586034913
2020-09-20,mexico,0.989401496259352
2020-09-20,moldova,0.998129675810474
2020-09-20,morocco,1
2020-09-20,netherlands,1
2020-09-20,newzealand,1
2020-09-20,nicaragua,0.996259351620948
2020-09-20,niger,1
2020-09-20,nigeria,0.990648379052369
2020-09-20,northmacedonia,1
2020-09-20,norway,1
2020-09-20,oman,0.991895261845386
2020-09-20,pakistan,0.99501246882793
2020-09-20,panama,0.997506234413965
2020-09-20,peru,0.990648379052369
2020-09-20,philippines,0.99501246882793
2020-09-20,poland,0.995635910224439
2020-09-20,portugal,1
2020-09-20,qatar,0.995843724023275
2020-09-20,romania,0.998753117206983
2020-09-20,russia,0.996259351620948
2020-09-20,sanmarino,1
2020-09-20,saudiarabia,0.999376558603491
2020-09-20,senegal,0.997506234413965
2020-09-20,serbia,1
2020-09-20,sierraleone,0.982543640897756
2020-09-20,singapore,0.999376558603491
2020-09-20,slovakia,1
2020-09-20,slovenia,1
2020-09-20,somalia,0.999376558603491
2020-09-20,southafrica,0.979426433915212
2020-09-20,southkorea,1
2020-09-20,spain,1
2020-09-20,sudan,0.983167082294264
2020-09-20,sweden,0.998129675810474
2020-09-20,switzerland,1
2020-09-20,tajikistan,0.996882793017456
2020-09-20,tanzania,1
2020-09-20,thailand,1
2020-09-20,tunisia,1
2020-09-20,turkey,1
2020-09-20,ukraine,0.998129675810474
2020-09-20,unitedarabemirates,0.995635910224439
2020-09-20,unitedkingdom,0.999376558603491
2020-09-20,uruguay,0.999376558603491
2020-09-20,us,1
2020-09-20,yemen,0.996259351620948
2020-09-27,afghanistan,0.988778054862843
2020-09-27,albania,0.999376558603491
2020-09-27,algeria,0.997506234413965
2020-09-27,andorra,1
2020-09-27,argentina,0.991895261845386
2020-09-27,armenia,0.991895261845386
2020-09-27,australia,1
2020-09-27,austria,1
2020-09-27,azerbaijan,0.993765586034913
2020-09-27,bangladesh,0.992518703241895
2020-09-27,belarus,0.996259351620948
2020-09-27,belgium,1
2020-09-27,bolivia,0.984413965087282
2020-09-27,bosniaandherzegovina,1
2020-09-27,brazil,0.989401496259352
2020-09-27,bulgaria,1
2020-09-27,burkinafaso,1
2020-09-27,cameroon,0.993765586034913
2020-09-27,canada,0.998753117206983
2020-09-27,chad,0.999376558603491
2020-09-27,chile,0.994389027431421
2020-09-27,china,1
2020-09-27,colombia,0.991895261845386
2020-09-27,cotedivoire,0.998753117206983
2020-09-27,croatia,1
2020-09-27,cuba,1
2020-09-27,czechia,1
2020-09-27,democraticcongo,0.987531172069825
2020-09-27,denmark,1
2020-09-27,dominicanrepublic,0.998753117206982
2020-09-27,ecuador,1
2020-09-27,egypt,0.992518703241895
2020-09-27,elsalvador,0.993142144638404
2020-09-27,estonia,1
2020-09-27,finland,1
2020-09-27,france,1
2020-09-27,germany,1
2020-09-27,ghana,0.997506234413965
2020-09-27,greece,1
2020-09-27,guatemala,0.989401496259352
2020-09-27,guinea,1
2020-09-27,haiti,0.971945137157107
2020-09-27,honduras,0.987531172069825
2020-09-27,hungary,1
2020-09-27,india,0.988778054862843
2020-09-27,indonesia,0.994389027431421
2020-09-27,iran,1
2020-09-27,iraq,0.985660847880299
2020-09-27,ireland,1
2020-09-27,israel,1
2020-09-27,italy,1
2020-09-27,japan,1
2020-09-27,kazakhstan,0.996259351620948
2020-09-27,kenya,0.985660847880299
2020-09-27,kosovo,1
2020-09-27,kuwait,1
2020-09-27,latvia,1
2020-09-27,lebanon,0.998753117206983
2020-09-27,liberia,0.999569707401033
2020-09-27,lithuania,1
2020-09-27,luxembourg,1
2020-09-27,malaysia,0.999376558603491
2020-09-27,mali,0.994389027431421
2020-09-27,mexico,0.991895261845386
2020-09-27,moldova,0.998753117206983
2020-09-27,morocco,1
2020-09-27,netherlands,1
2020-09-27,newzealand,1
2020-09-27,nicaragua,0.998753117206983
2020-09-27,niger,1
2020-09-27,nigeria,0.993142144638404
2020-09-27,northmacedonia,1
2020-09-27,norway,1
2020-09-27,oman,0.994389027431421
2020-09-27,pakistan,0.996882793017456
2020-09-27,panama,0.997506234413965
2020-09-27,peru,0.993142144638404
2020-09-27,philippines,0.996882793017456
2020-09-27,poland,0.996259351620948
2020-09-27,portugal,1
2020-09-27,qatar,0.995843724023275
2020-09-27,romania,0.999376558603491
2020-09-27,russia,0.996882793017456
2020-09-27,sanmarino,1
2020-09-27,saudiarabia,0.999376558603491
2020-09-27,senegal,0.999376558603491
2020-09-27,serbia,1
2020-09-27,sierraleone,0.985037406483791
2020-09-27,singapore,0.999376558603491
2020-09-27,slovakia,1
2020-09-27,slovenia,1
2020-09-27,somalia,0.999376558603491
2020-09-27,southafrica,0.985037406483791
2020-09-27,southkorea,1
2020-09-27,spain,1
2020-09-27,sudan,0.989401496259352
2020-09-27,sweden,0.998753117206983
2020-09-27,switzerland,1
2020-09-27,tajikistan,0.997506234413965
2020-09-27,tanzania,1
2020-09-27,thailand,1
2020-09-27,tunisia,1
2020-09-27,turkey,1
2020-09-27,ukraine,0.998753117206983
2020-09-27,unitedarabemirates,0.996259351620948
2020-09-27,unitedkingdom,0.999376558603491
2020-09-27,uruguay,0.999376558603491
2020-09-27,us,1
2020-09-27,yemen,0.996882793017456
2020-10-04,afghanistan,0.992518703241895
2020-10-04,albania,0.999376558603491
2020-10-04,algeria,0.998753117206983
2020-10-04,andorra,1
2020-10-04,argentina,0.992518703241895
2020-10-04,armenia,0.993765586034913
2020-10-04,australia,1
2020-10-04,austria,1
2020-10-04,azerbaijan,0.99501246882793
2020-10-04,bangladesh,0.994389027431421
2020-10-04,belarus,0.997506234413965
2020-10-04,belgium,1
2020-10-04,bolivia,0.989401496259352
2020-10-04,bosniaandherzegovina,1
2020-10-04,brazil,0.991895261845386
2020-10-04,bulgaria,1
2020-10-04,burkinafaso,1
2020-10-04,cameroon,0.994389027431421
2020-10-04,canada,0.999376558603491
2020-10-04,chad,0.999376558603491
2020-10-04,chile,0.99501246882793
2020-10-04,china,1
2020-10-04,colombia,0.994389027431421
2020-10-04,cotedivoire,1
2020-10-04,croatia,1
2020-10-04,cuba,1
2020-10-04,czechia,1
2020-10-04,democraticcongo,0.988154613466334
2020-10-04,denmark,1
2020-10-04,dominicanrepublic,0.998753117206982
2020-10-04,ecuador,1
2020-10-04,egypt,0.993765586034913
2020-10-04,elsalvador,0.993765586034913
2020-10-04,estonia,1
2020-10-04,finland,1
2020-10-04,france,1
2020-10-04,germany,1
2020-10-04,ghana,0.998129675810474
2020-10-04,greece,1
2020-10-04,guatemala,0.99501246882793
2020-10-04,guinea,1
2020-10-04,haiti,0.980673316708229
2020-10-04,honduras,0.99002493765586
2020-10-04,hungary,1
2020-10-04,india,0.991895261845386
2020-10-04,indonesia,0.996259351620948
2020-10-04,iran,1
2020-10-04,iraq,0.991271820448878
2020-10-04,ireland,1
2020-10-04,israel,1
2020-10-04,italy,1
2020-10-04,japan,1
2020-10-04,kazakhstan,0.998129675810474
2020-10-04,kenya,0.988154613466334
2020-10-04,kosovo,1
2020-10-04,kuwait,1
2020-10-04,latvia,1
2020-10-04,lebanon,1
2020-10-04,liberia,0.999569707401033
2020-10-04,lithuania,1
2020-10-04,luxembourg,1
2020-10-04,malaysia,0.999376558603491
2020-10-04,mali,0.995635910224439
2020-10-04,mexico,0.993765586034913
2020-10-04,moldova,0.999376558603491
2020-10-04,morocco,1
2020-10-04,netherlands,1
2020-10-04,newzealand,1
2020-10-04,nicaragua,1
2020-10-04,niger,1
2020-10-04,nigeria,0.99501246882793
2020-10-04,northmacedonia,1
2020-10-04,norway,1
2020-10-04,oman,0.996259351620948
2020-10-04,pakistan,0.997506234413965
2020-10-04,panama,0.997506234413965
2020-10-04,peru,0.994389027431421
2020-10-04,philippines,0.997506234413965
2020-10-04,poland,0.996882793017456
2020-10-04,portugal,1
2020-10-04,qatar,0.995843724023275
2020-10-04,romania,0.999376558603491
2020-10-04,russia,0.998753117206983
2020-10-04,sanmarino,1
2020-10-04,saudiarabia,0.999376558603491
2020-10-04,senegal,0.999376558603491
2020-10-04,serbia,1
2020-10-04,sierraleone,0.988154613466334
2020-10-04,singapore,0.999376558603491
2020-10-04,slovakia,1
2020-10-04,slovenia,1
2020-10-04,somalia,0.999376558603491
2020-10-04,southafrica,0.990648379052369
2020-10-04,southkorea,1
2020-10-04,spain,1
2020-10-04,sudan,0.991895261845386
2020-10-04,sweden,0.999376558603491
2020-10-04,switzerland,1
2020-10-04,tajikistan,0.998753117206983
2020-10-04,tanzania,1
2020-10-04,thailand,1
2020-10-04,tunisia,1
2020-10-04,turkey,1
2020-10-04,ukraine,0.999376558603491
2020-10-04,unitedarabemirates,0.998129675810474
2020-10-04,unitedkingdom,0.999376558603491
2020-10-04,uruguay,0.999376558603491
2020-10-04,us,1
2020-10-04,yemen,0.996882793017456
2020-10-11,afghanistan,0.993142144638404
2020-10-11,albania,0.999376558603491
2020-10-11,algeria,0.998753117206983
2020-10-11,andorra,1
2020-10-11,argentina,0.993765586034913
2020-10-11,armenia,0.996259351620948
2020-10-11,australia,1
2020-10-11,austria,1
2020-10-11,azerbaijan,0.995635910224439
2020-10-11,bangladesh,0.994389027431421
2020-10-11,belarus,0.997506234413965
2020-10-11,belgium,1
2020-10-11,bolivia,0.99002493765586
2020-10-11,bosniaandherzegovina,1
2020-10-11,brazil,0.994389027431421
2020-10-11,bulgaria,1
2020-10-11,burkinafaso,1
2020-10-11,cameroon,0.996259351620948
2020-10-11,canada,0.999376558603491
2020-10-11,chad,0.999376558603491
2020-10-11,chile,0.996882793017456
2020-10-11,china,1
2020-10-11,colombia,0.99501246882793
2020-10-11,cotedivoire,1
2020-10-11,croatia,1
2020-10-11,cuba,1
2020-10-11,czechia,1
2020-10-11,democraticcongo,0.991271820448878
2020-10-11,denmark,1
2020-10-11,dominicanrepublic,0.999376558603491
2020-10-11,ecuador,1
2020-10-11,egypt,0.994389027431421
2020-10-11,elsalvador,0.995635910224439
2020-10-11,estonia,1
2020-10-11,finland,1
2020-10-11,france,1
2020-10-11,germany,1
2020-10-11,ghana,0.999376558603491
2020-10-11,greece,1
2020-10-11,guatemala,0.995635910224439
2020-10-11,guinea,1
2020-10-11,haiti,0.986907730673317
2020-10-11,honduras,0.993765586034913
2020-10-11,hungary,1
2020-10-11,india,0.993142144638404
2020-10-11,indonesia,0.996259351620948
2020-10-11,iran,1
2020-10-11,iraq,0.99501246882793
2020-10-11,ireland,1
2020-10-11,israel,1
2020-10-11,italy,1
2020-10-11,japan,1
2020-10-11,kazakhstan,0.998129675810474
2020-10-11,kenya,0.989401496259352
2020-10-11,kosovo,1
2020-10-11,kuwait,1
2020-10-11,latvia,1
2020-10-11,lebanon,1
2020-10-11,liberia,0.999569707401033
2020-10-11,lithuania,1
2020-10-11,luxembourg,1
2020-10-11,malaysia,0.999376558603491
2020-10-11,mali,0.996882793017456
2020-10-11,mexico,0.99501246882793
2020-10-11,moldova,0.999376558603491
2020-10-11,morocco,1
2020-10-11,netherlands,1
2020-10-11,newzealand,1
2020-10-11,nicaragua,1
2020-10-11,niger,1
2020-10-11,nigeria,0.99501246882793
2020-10-11,northmacedonia,1
2020-10-11,norway,1
2020-10-11,oman,0.996882793017456
2020-10-11,pakistan,0.998753117206982
2020-10-11,panama,0.997506234413965
2020-10-11,peru,0.996259351620948
2020-10-11,philippines,0.997506234413965
2020-10-11,poland,0.998753117206983
2020-10-11,portugal,1
2020-10-11,qatar,0.99833748960931
2020-10-11,romania,0.999376558603491
2020-10-11,russia,0.998753117206983
2020-10-11,sanmarino,1
2020-10-11,saudiarabia,0.999376558603491
2020-10-11,senegal,0.999376558603491
2020-10-11,serbia,1
2020-10-11,sierraleone,0.991895261845386
2020-10-11,singapore,1
2020-10-11,slovakia,1
2020-10-11,slovenia,1
2020-10-11,somalia,0.999376558603491
2020-10-11,southafrica,0.994389027431421
2020-10-11,southkorea,1
2020-10-11,spain,1
2020-10-11,sudan,0.993142144638404
2020-10-11,sweden,0.999376558603491
2020-10-11,switzerland,1
2020-10-11,tajikistan,0.999376558603491
2020-10-11,tanzania,1
2020-10-11,thailand,1
2020-10-11,tunisia,1
2020-10-11,turkey,1
2020-10-11,ukraine,0.999376558603491
2020-10-11,unitedarabemirates,0.998753117206983
2020-10-11,unitedkingdom,0.999376558603491
2020-10-11,uruguay,0.999376558603491
2020-10-11,us,1
2020-10-11,yemen,0.997506234413965
2020-10-18,afghanistan,0.994389027431421
2020-10-18,albania,1
2020-10-18,algeria,0.998753117206983
2020-10-18,andorra,1
2020-10-18,argentina,0.994389027431421
2020-10-18,armenia,0.997506234413965
2020-10-18,australia,1
2020-10-18,austria,1
2020-10-18,azerbaijan,0.996882793017456
2020-10-18,bangladesh,0.998129675810474
2020-10-18,belarus,0.998753117206983
2020-10-18,belgium,1
2020-10-18,bolivia,0.99501246882793
2020-10-18,bosniaandherzegovina,1
2020-10-18,brazil,0.995635910224439
2020-10-18,bulgaria,1
2020-10-18,burkinafaso,1
2020-10-18,cameroon,0.997506234413965
2020-10-18,canada,0.999376558603491
2020-10-18,chad,0.999376558603491
2020-10-18,chile,0.997506234413965
2020-10-18,china,1
2020-10-18,colombia,0.996259351620948
2020-10-18,cotedivoire,1
2020-10-18,croatia,1
2020-10-18,cuba,1
2020-10-18,czechia,1
2020-10-18,democraticcongo,0.991895261845386
2020-10-18,denmark,1
2020-10-18,dominicanrepublic,0.999376558603491
2020-10-18,ecuador,1
2020-10-18,egypt,0.99501246882793
2020-10-18,elsalvador,0.996882793017456
2020-10-18,estonia,1
2020-10-18,finland,1
2020-10-18,france,1
2020-10-18,germany,1
2020-10-18,ghana,0.999376558603491
2020-10-18,greece,1
2020-10-18,guatemala,0.995635910224439
2020-10-18,guinea,1
2020-10-18,haiti,0.990648379052369
2020-10-18,honduras,0.995635910224439
2020-10-18,hungary,1
2020-10-18,india,0.994389027431421
2020-10-18,indonesia,0.996882793017456
2020-10-18,iran,1
2020-10-18,iraq,0.995635910224439
2020-10-18,ireland,1
2020-10-18,israel,1
2020-10-18,italy,1
2020-10-18,japan,1
2020-10-18,kazakhstan,0.998753117206983
2020-10-18,kenya,0.991271820448878
2020-10-18,kosovo,1
2020-10-18,kuwait,1
2020-10-18,latvia,1
2020-10-18,lebanon,1
2020-10-18,liberia,0.999569707401033
2020-10-18,lithuania,1
2020-10-18,luxembourg,1
2020-10-18,malaysia,0.999376558603491
2020-10-18,mali,0.996882793017456
2020-10-18,mexico,0.996259351620948
